"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"135","0.001477s","0.000014s","192.168.0.42","192.168.0.41","TCP","66","2","99913","","172672","49200 > 51233 [ACK] Seq=2 Ack=99913 Win=172672 Len=0 TSval=29571715 TSecr=29549844"
"136","0.001480s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","99913","2","1448","29312","51233 > 49200 [ACK] Seq=99913 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"137","0.001488s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","101361","2","2896","29312","51233 > 49200 [ACK] Seq=101361 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"138","0.001495s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","102809","2","4344","29312","51233 > 49200 [PSH, ACK] Seq=102809 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"139","0.001502s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","104257","2","5792","29312","51233 > 49200 [ACK] Seq=104257 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"140","0.001507s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","104257","","169856","49200 > 51233 [ACK] Seq=2 Ack=104257 Win=169856 Len=0 TSval=29571715 TSecr=29549844"
"141","0.001507s","0.000000s","192.168.0.41","192.168.0.42","TCP","1514","105705","2","2896","29312","51233 > 49200 [ACK] Seq=105705 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"142","0.001513s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","107153","2","4344","29312","51233 > 49200 [ACK] Seq=107153 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"143","0.001519s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","108601","2","5792","29312","51233 > 49200 [ACK] Seq=108601 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"144","0.001525s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","110049","2","7240","29312","51233 > 49200 [ACK] Seq=110049 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"145","0.001530s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","111497","2","8688","29312","51233 > 49200 [ACK] Seq=111497 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"146","0.001533s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","110049","","165888","49200 > 51233 [ACK] Seq=2 Ack=110049 Win=165888 Len=0 TSval=29571715 TSecr=29549844"
"147","0.001534s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","112945","2","4344","29312","51233 > 49200 [ACK] Seq=112945 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"148","0.001541s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","114393","2","5792","29312","51233 > 49200 [ACK] Seq=114393 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"149","0.001547s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","115841","2","7240","29312","51233 > 49200 [ACK] Seq=115841 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"150","0.001554s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","117289","2","8688","29312","51233 > 49200 [ACK] Seq=117289 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"151","0.001559s","0.000005s","192.168.0.42","192.168.0.41","TCP","66","2","117289","","161024","49200 > 51233 [ACK] Seq=2 Ack=117289 Win=161024 Len=0 TSval=29571715 TSecr=29549844"
"152","0.001560s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","118737","2","2896","29312","51233 > 49200 [ACK] Seq=118737 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"153","0.001575s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","120185","2","4344","29312","51233 > 49200 [PSH, ACK] Seq=120185 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"154","0.001582s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","121633","2","5792","29312","51233 > 49200 [ACK] Seq=121633 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"155","0.001584s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","120185","","159104","49200 > 51233 [ACK] Seq=2 Ack=120185 Win=159104 Len=0 TSval=29571715 TSecr=29549844"
"156","0.001588s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","123081","2","4344","29312","51233 > 49200 [ACK] Seq=123081 Ack=2 Win=29312 Len=1448 TSval=29549844 TSecr=29571715"
"157","0.001595s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","124529","2","5792","29312","51233 > 49200 [ACK] Seq=124529 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"158","0.001602s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","125977","2","7240","29312","51233 > 49200 [ACK] Seq=125977 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"159","0.001612s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","125977","","172672","49200 > 51233 [ACK] Seq=2 Ack=125977 Win=172672 Len=0 TSval=29571715 TSecr=29549844"
"160","0.001698s","0.000086s","192.168.0.41","192.168.0.42","TCP","1514","127425","2","2896","29312","51233 > 49200 [ACK] Seq=127425 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"161","0.001708s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","128873","2","4344","29312","51233 > 49200 [PSH, ACK] Seq=128873 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"162","0.001714s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","130321","2","5792","29312","51233 > 49200 [ACK] Seq=130321 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"163","0.001718s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","128873","","170752","49200 > 51233 [ACK] Seq=2 Ack=128873 Win=170752 Len=0 TSval=29571715 TSecr=29549845"
"164","0.001719s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","131769","2","4344","29312","51233 > 49200 [ACK] Seq=131769 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"165","0.001726s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","133217","2","5792","29312","51233 > 49200 [ACK] Seq=133217 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"166","0.001732s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","134665","2","7240","29312","51233 > 49200 [ACK] Seq=134665 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"167","0.001738s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","136113","2","8688","29312","51233 > 49200 [ACK] Seq=136113 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"168","0.001743s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","137561","2","10136","29312","51233 > 49200 [ACK] Seq=137561 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"169","0.001743s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","136113","","165888","49200 > 51233 [ACK] Seq=2 Ack=136113 Win=165888 Len=0 TSval=29571715 TSecr=29549845"
"170","0.001750s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","139009","2","4344","29312","51233 > 49200 [ACK] Seq=139009 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"171","0.001757s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","140457","2","5792","29312","51233 > 49200 [ACK] Seq=140457 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"172","0.001762s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","141905","2","7240","29312","51233 > 49200 [ACK] Seq=141905 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"173","0.001763s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","140457","","162944","49200 > 51233 [ACK] Seq=2 Ack=140457 Win=162944 Len=0 TSval=29571715 TSecr=29549845"
"174","0.001788s","0.000025s","192.168.0.42","192.168.0.41","TCP","66","2","143353","","161024","49200 > 51233 [ACK] Seq=2 Ack=143353 Win=161024 Len=0 TSval=29571715 TSecr=29549845"
"175","0.001948s","0.000160s","192.168.0.41","192.168.0.42","TCP","1514","143353","2","1448","29312","51233 > 49200 [ACK] Seq=143353 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"176","0.001966s","0.000018s","192.168.0.42","192.168.0.41","TCP","66","2","144801","","176768","49200 > 51233 [ACK] Seq=2 Ack=144801 Win=176768 Len=0 TSval=29571715 TSecr=29549845"
"177","0.001969s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","144801","2","1448","29312","51233 > 49200 [ACK] Seq=144801 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"178","0.001976s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","146249","2","2896","29312","51233 > 49200 [ACK] Seq=146249 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"179","0.001983s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","147697","2","4344","29312","51233 > 49200 [ACK] Seq=147697 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"180","0.001989s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","149145","2","5792","29312","51233 > 49200 [ACK] Seq=149145 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"181","0.001995s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","150593","2","7240","29312","51233 > 49200 [ACK] Seq=150593 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"182","0.002001s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","152041","2","8688","29312","51233 > 49200 [ACK] Seq=152041 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"183","0.002007s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","153489","2","10136","29312","51233 > 49200 [ACK] Seq=153489 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"184","0.002013s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","154937","2","11584","29312","51233 > 49200 [ACK] Seq=154937 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"185","0.002019s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","156385","2","13032","29312","51233 > 49200 [ACK] Seq=156385 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"186","0.002025s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","157833","2","14480","29312","51233 > 49200 [ACK] Seq=157833 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"187","0.002031s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","159281","2","15928","29312","51233 > 49200 [ACK] Seq=159281 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"188","0.002037s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","160729","2","17376","29312","51233 > 49200 [ACK] Seq=160729 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"189","0.002044s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","162177","2","18824","29312","51233 > 49200 [PSH, ACK] Seq=162177 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"190","0.002051s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","163625","2","20272","29312","51233 > 49200 [ACK] Seq=163625 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"191","0.002057s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","165073","2","21720","29312","51233 > 49200 [ACK] Seq=165073 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"192","0.002069s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","166521","2","23168","29312","51233 > 49200 [ACK] Seq=166521 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"193","0.002075s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","167969","2","24616","29312","51233 > 49200 [ACK] Seq=167969 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"194","0.002081s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","169417","2","26064","29312","51233 > 49200 [ACK] Seq=169417 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"195","0.002087s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","170865","2","27512","29312","51233 > 49200 [ACK] Seq=170865 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"196","0.002093s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","172313","2","28960","29312","51233 > 49200 [PSH, ACK] Seq=172313 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"197","0.002099s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","173761","2","30408","29312","51233 > 49200 [ACK] Seq=173761 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"198","0.002106s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","175209","2","31856","29312","51233 > 49200 [ACK] Seq=175209 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"199","0.002112s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","176657","2","33304","29312","51233 > 49200 [ACK] Seq=176657 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"200","0.003100s","0.000988s","192.168.0.42","192.168.0.41","TCP","66","2","178105","","155264","49200 > 51233 [ACK] Seq=2 Ack=178105 Win=155264 Len=0 TSval=29571715 TSecr=29549845"
"201","0.003447s","0.000347s","192.168.0.41","192.168.0.42","TCP","1514","178105","2","1448","29312","51233 > 49200 [ACK] Seq=178105 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"202","0.003464s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","179553","2","2896","29312","51233 > 49200 [PSH, ACK] Seq=179553 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"203","0.003477s","0.000013s","192.168.0.42","192.168.0.41","TCP","66","2","181001","","170752","49200 > 51233 [ACK] Seq=2 Ack=181001 Win=170752 Len=0 TSval=29571715 TSecr=29549845"
"204","0.003480s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","181001","2","1448","29312","51233 > 49200 [ACK] Seq=181001 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"205","0.003487s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","182449","2","2896","29312","51233 > 49200 [ACK] Seq=182449 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"206","0.003493s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","183897","2","4344","29312","51233 > 49200 [ACK] Seq=183897 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"207","0.003499s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","185345","2","5792","29312","51233 > 49200 [ACK] Seq=185345 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"208","0.003506s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","186793","2","7240","29312","51233 > 49200 [ACK] Seq=186793 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"209","0.003513s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","188241","2","8688","29312","51233 > 49200 [ACK] Seq=188241 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"210","0.003518s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","189689","2","10136","29312","51233 > 49200 [ACK] Seq=189689 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"211","0.003522s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","188241","","165888","49200 > 51233 [ACK] Seq=2 Ack=188241 Win=165888 Len=0 TSval=29571715 TSecr=29549845"
"212","0.003523s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","191137","2","4344","29312","51233 > 49200 [ACK] Seq=191137 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"213","0.003527s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","192585","2","5792","29312","51233 > 49200 [ACK] Seq=192585 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"214","0.003533s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","194033","2","7240","29312","51233 > 49200 [ACK] Seq=194033 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"215","0.003539s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","195481","2","8688","29312","51233 > 49200 [ACK] Seq=195481 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"216","0.003545s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","196929","2","10136","29312","51233 > 49200 [ACK] Seq=196929 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"217","0.003551s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","198377","2","11584","29312","51233 > 49200 [ACK] Seq=198377 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"218","0.003557s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","199825","2","13032","29312","51233 > 49200 [ACK] Seq=199825 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"219","0.003572s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","201273","2","14480","29312","51233 > 49200 [ACK] Seq=201273 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"220","0.003573s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","201273","","157184","49200 > 51233 [ACK] Seq=2 Ack=201273 Win=157184 Len=0 TSval=29571715 TSecr=29549845"
"221","0.003580s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","202721","2","2896","29312","51233 > 49200 [PSH, ACK] Seq=202721 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"222","0.003585s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","204169","2","4344","29312","51233 > 49200 [ACK] Seq=204169 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"223","0.003591s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","205617","2","5792","29312","51233 > 49200 [PSH, ACK] Seq=205617 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"224","0.003597s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","207065","2","7240","29312","51233 > 49200 [ACK] Seq=207065 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"225","0.003604s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","208513","2","8688","29312","51233 > 49200 [ACK] Seq=208513 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"226","0.003611s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","209961","2","10136","29312","51233 > 49200 [ACK] Seq=209961 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"227","0.003617s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","211409","2","11584","29312","51233 > 49200 [ACK] Seq=211409 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"228","0.003621s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","209961","","168704","49200 > 51233 [ACK] Seq=2 Ack=209961 Win=168704 Len=0 TSval=29571715 TSecr=29549845"
"229","0.003621s","0.000000s","192.168.0.41","192.168.0.42","TCP","1514","212857","2","4344","29312","51233 > 49200 [ACK] Seq=212857 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"230","0.003665s","0.000044s","192.168.0.42","192.168.0.41","TCP","66","2","214305","","165888","49200 > 51233 [ACK] Seq=2 Ack=214305 Win=165888 Len=0 TSval=29571715 TSecr=29549845"
"231","0.003697s","0.000032s","192.168.0.41","192.168.0.42","TCP","1514","214305","2","1448","29312","51233 > 49200 [ACK] Seq=214305 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"232","0.003713s","0.000016s","192.168.0.41","192.168.0.42","TCP","1514","215753","2","2896","29312","51233 > 49200 [ACK] Seq=215753 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"233","0.003721s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","217201","2","4344","29312","51233 > 49200 [ACK] Seq=217201 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"234","0.003727s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","218649","2","5792","29312","51233 > 49200 [ACK] Seq=218649 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"235","0.003734s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","220097","2","7240","29312","51233 > 49200 [ACK] Seq=220097 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"236","0.003739s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","221545","2","8688","29312","51233 > 49200 [ACK] Seq=221545 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"237","0.003743s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","222993","2","10136","29312","51233 > 49200 [ACK] Seq=222993 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"238","0.003743s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","220097","","176768","49200 > 51233 [ACK] Seq=2 Ack=220097 Win=176768 Len=0 TSval=29571716 TSecr=29549845"
"239","0.003748s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","224441","2","5792","29312","51233 > 49200 [ACK] Seq=224441 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"240","0.003752s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","221545","","179584","49200 > 51233 [ACK] Seq=2 Ack=221545 Win=179584 Len=0 TSval=29571716 TSecr=29549845"
"241","0.003754s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","225889","2","5792","29312","51233 > 49200 [ACK] Seq=225889 Ack=2 Win=29312 Len=1448 TSval=29549845 TSecr=29571715"
"242","0.003764s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","222993","","182528","49200 > 51233 [ACK] Seq=2 Ack=222993 Win=182528 Len=0 TSval=29571716 TSecr=29549845"
"243","0.003772s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","224441","","185344","49200 > 51233 [ACK] Seq=2 Ack=224441 Win=185344 Len=0 TSval=29571716 TSecr=29549845"
