"No.","Time","D_Time","Source","Destination","s_port","d_port","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"812","0.006677s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","684905","1","1448","29312","[TCP segment of a reassembled PDU]"
"813","0.006682s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","686353","","837376","http > 49556 [ACK] Seq=1 Ack=686353 Win=837376 Len=0 TSval=1047713 TSecr=1051318"
"814","0.006684s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","686353","1","1448","29312","[TCP segment of a reassembled PDU]"
"815","0.006689s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","687801","","840320","http > 49556 [ACK] Seq=1 Ack=687801 Win=840320 Len=0 TSval=1047713 TSecr=1051318"
"816","0.006691s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","687801","1","1448","29312","[TCP segment of a reassembled PDU]"
"817","0.006696s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","689249","","843136","http > 49556 [ACK] Seq=1 Ack=689249 Win=843136 Len=0 TSval=1047713 TSecr=1051318"
"818","0.006698s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","689249","1","1448","29312","[TCP segment of a reassembled PDU]"
"819","0.006704s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","690697","","846080","http > 49556 [ACK] Seq=1 Ack=690697 Win=846080 Len=0 TSval=1047713 TSecr=1051318"
"820","0.006705s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","690697","1","1448","29312","[TCP segment of a reassembled PDU]"
"821","0.006711s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","692145","","849024","http > 49556 [ACK] Seq=1 Ack=692145 Win=849024 Len=0 TSval=1047713 TSecr=1051318"
"822","0.006712s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","692145","1","1448","29312","[TCP segment of a reassembled PDU]"
"823","0.006718s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","693593","","851840","http > 49556 [ACK] Seq=1 Ack=693593 Win=851840 Len=0 TSval=1047713 TSecr=1051318"
"824","0.006719s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","693593","1","1448","29312","[TCP segment of a reassembled PDU]"
"825","0.006725s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","695041","","854784","http > 49556 [ACK] Seq=1 Ack=695041 Win=854784 Len=0 TSval=1047713 TSecr=1051318"
"826","0.006726s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","695041","1","1448","29312","[TCP segment of a reassembled PDU]"
"827","0.006732s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","696489","","857728","http > 49556 [ACK] Seq=1 Ack=696489 Win=857728 Len=0 TSval=1047713 TSecr=1051318"
"828","0.006733s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","696489","1","1448","29312","[TCP segment of a reassembled PDU]"
"829","0.006739s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","697937","","860544","http > 49556 [ACK] Seq=1 Ack=697937 Win=860544 Len=0 TSval=1047713 TSecr=1051318"
"830","0.006740s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","697937","1","1448","29312","[TCP segment of a reassembled PDU]"
"831","0.006745s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","699385","","863488","http > 49556 [ACK] Seq=1 Ack=699385 Win=863488 Len=0 TSval=1047713 TSecr=1051318"
"832","0.006747s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","699385","1","1448","29312","[TCP segment of a reassembled PDU]"
"833","0.006752s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","700833","","866304","http > 49556 [ACK] Seq=1 Ack=700833 Win=866304 Len=0 TSval=1047713 TSecr=1051318"
"834","0.006781s","0.000029s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","700833","1","1448","29312","[TCP segment of a reassembled PDU]"
"835","0.006791s","0.000010s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","702281","","869248","http > 49556 [ACK] Seq=1 Ack=702281 Win=869248 Len=0 TSval=1047713 TSecr=1051318"
"836","0.006795s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","702281","1","1448","29312","[TCP segment of a reassembled PDU]"
"837","0.006802s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","703729","","872192","http > 49556 [ACK] Seq=1 Ack=703729 Win=872192 Len=0 TSval=1047713 TSecr=1051318"
"838","0.006804s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","703729","1","1448","29312","[TCP segment of a reassembled PDU]"
"839","0.006810s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","705177","","875008","http > 49556 [ACK] Seq=1 Ack=705177 Win=875008 Len=0 TSval=1047713 TSecr=1051318"
"840","0.007031s","0.000221s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","705177","1","1448","29312","[TCP segment of a reassembled PDU]"
"841","0.007043s","0.000012s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","706625","","877952","http > 49556 [ACK] Seq=1 Ack=706625 Win=877952 Len=0 TSval=1047713 TSecr=1051318"
"842","0.007048s","0.000005s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","706625","1","1448","29312","[TCP segment of a reassembled PDU]"
"843","0.007055s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","708073","","880896","http > 49556 [ACK] Seq=1 Ack=708073 Win=880896 Len=0 TSval=1047713 TSecr=1051318"
"844","0.007057s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","708073","1","1448","29312","[TCP segment of a reassembled PDU]"
"845","0.007063s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","709521","","883712","http > 49556 [ACK] Seq=1 Ack=709521 Win=883712 Len=0 TSval=1047713 TSecr=1051318"
"846","0.007064s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","709521","1","1448","29312","[TCP segment of a reassembled PDU]"
"847","0.007070s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","710969","","886656","http > 49556 [ACK] Seq=1 Ack=710969 Win=886656 Len=0 TSval=1047713 TSecr=1051318"
"848","0.007071s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","710969","1","1448","29312","[TCP segment of a reassembled PDU]"
"849","0.007077s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","712417","","889472","http > 49556 [ACK] Seq=1 Ack=712417 Win=889472 Len=0 TSval=1047713 TSecr=1051318"
"850","0.007078s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","712417","1","1448","29312","[TCP segment of a reassembled PDU]"
"851","0.007084s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","713865","","892416","http > 49556 [ACK] Seq=1 Ack=713865 Win=892416 Len=0 TSval=1047713 TSecr=1051318"
"852","0.007086s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","713865","1","1448","29312","[TCP segment of a reassembled PDU]"
"853","0.007091s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","715313","","895360","http > 49556 [ACK] Seq=1 Ack=715313 Win=895360 Len=0 TSval=1047713 TSecr=1051318"
"854","0.007093s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","715313","1","1448","29312","[TCP segment of a reassembled PDU]"
"855","0.007098s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","716761","","898176","http > 49556 [ACK] Seq=1 Ack=716761 Win=898176 Len=0 TSval=1047713 TSecr=1051318"
"856","0.007100s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","716761","1","1448","29312","[TCP segment of a reassembled PDU]"
"857","0.007105s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","718209","","901120","http > 49556 [ACK] Seq=1 Ack=718209 Win=901120 Len=0 TSval=1047713 TSecr=1051318"
"858","0.007107s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","718209","1","1448","29312","[TCP segment of a reassembled PDU]"
"859","0.007113s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","719657","","904064","http > 49556 [ACK] Seq=1 Ack=719657 Win=904064 Len=0 TSval=1047713 TSecr=1051318"
"860","0.007114s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","719657","1","1448","29312","[TCP segment of a reassembled PDU]"
"861","0.007121s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","721105","","906880","http > 49556 [ACK] Seq=1 Ack=721105 Win=906880 Len=0 TSval=1047713 TSecr=1051318"
"862","0.007122s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","721105","1","1448","29312","[TCP segment of a reassembled PDU]"
"863","0.007127s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","722553","","909824","http > 49556 [ACK] Seq=1 Ack=722553 Win=909824 Len=0 TSval=1047713 TSecr=1051318"
"864","0.007129s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","722553","1","1448","29312","[TCP segment of a reassembled PDU]"
"865","0.007134s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","724001","","912640","http > 49556 [ACK] Seq=1 Ack=724001 Win=912640 Len=0 TSval=1047713 TSecr=1051318"
"866","0.007135s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","724001","1","1448","29312","[TCP segment of a reassembled PDU]"
"867","0.007141s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","725449","","915584","http > 49556 [ACK] Seq=1 Ack=725449 Win=915584 Len=0 TSval=1047713 TSecr=1051318"
"868","0.007142s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","725449","1","1448","29312","[TCP segment of a reassembled PDU]"
"869","0.007150s","0.000008s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","726897","","918528","http > 49556 [ACK] Seq=1 Ack=726897 Win=918528 Len=0 TSval=1047713 TSecr=1051318"
"870","0.007153s","0.000003s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","726897","1","1448","29312","[TCP segment of a reassembled PDU]"
"871","0.007159s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","728345","","921344","http > 49556 [ACK] Seq=1 Ack=728345 Win=921344 Len=0 TSval=1047713 TSecr=1051318"
"872","0.007166s","0.000007s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","728345","1","1448","29312","[TCP segment of a reassembled PDU]"
"873","0.007172s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","729793","","924288","http > 49556 [ACK] Seq=1 Ack=729793 Win=924288 Len=0 TSval=1047713 TSecr=1051318"
"874","0.007174s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","729793","1","1448","29312","[TCP segment of a reassembled PDU]"
"875","0.007180s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","731241","","927232","http > 49556 [ACK] Seq=1 Ack=731241 Win=927232 Len=0 TSval=1047713 TSecr=1051318"
"876","0.007181s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","731241","1","1448","29312","[TCP segment of a reassembled PDU]"
"877","0.007187s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","732689","","930048","http > 49556 [ACK] Seq=1 Ack=732689 Win=930048 Len=0 TSval=1047713 TSecr=1051318"
"878","0.007189s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","732689","1","1448","29312","[TCP segment of a reassembled PDU]"
"879","0.007194s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","734137","","932992","http > 49556 [ACK] Seq=1 Ack=734137 Win=932992 Len=0 TSval=1047713 TSecr=1051318"
"880","0.007195s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","734137","1","1448","29312","[TCP segment of a reassembled PDU]"
"881","0.007201s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","735585","","935808","http > 49556 [ACK] Seq=1 Ack=735585 Win=935808 Len=0 TSval=1047713 TSecr=1051318"
"882","0.007203s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","735585","1","1448","29312","[TCP segment of a reassembled PDU]"
"883","0.007208s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","737033","","938752","http > 49556 [ACK] Seq=1 Ack=737033 Win=938752 Len=0 TSval=1047713 TSecr=1051318"
"884","0.007210s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","737033","1","1448","29312","[TCP segment of a reassembled PDU]"
"885","0.007215s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","738481","","941696","http > 49556 [ACK] Seq=1 Ack=738481 Win=941696 Len=0 TSval=1047713 TSecr=1051318"
"886","0.007217s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","738481","1","1448","29312","[TCP segment of a reassembled PDU]"
"887","0.007222s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","739929","","944512","http > 49556 [ACK] Seq=1 Ack=739929 Win=944512 Len=0 TSval=1047713 TSecr=1051318"
"888","0.007224s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","739929","1","1448","29312","[TCP segment of a reassembled PDU]"
"889","0.007229s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","741377","","947456","http > 49556 [ACK] Seq=1 Ack=741377 Win=947456 Len=0 TSval=1047713 TSecr=1051318"
"890","0.007231s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","741377","1","1448","29312","[TCP segment of a reassembled PDU]"
"891","0.007236s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","742825","","950400","http > 49556 [ACK] Seq=1 Ack=742825 Win=950400 Len=0 TSval=1047713 TSecr=1051318"
"892","0.007238s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","742825","1","1448","29312","[TCP segment of a reassembled PDU]"
"893","0.007244s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","744273","","953216","http > 49556 [ACK] Seq=1 Ack=744273 Win=953216 Len=0 TSval=1047713 TSecr=1051318"
"894","0.007245s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","744273","1","1448","29312","[TCP segment of a reassembled PDU]"
"895","0.007250s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","745721","","956160","http > 49556 [ACK] Seq=1 Ack=745721 Win=956160 Len=0 TSval=1047713 TSecr=1051318"
"896","0.007252s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","745721","1","1448","29312","[TCP segment of a reassembled PDU]"
"897","0.007259s","0.000007s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","747169","","958976","http > 49556 [ACK] Seq=1 Ack=747169 Win=958976 Len=0 TSval=1047713 TSecr=1051318"
"898","0.007261s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","747169","1","1448","29312","[TCP segment of a reassembled PDU]"
"899","0.007267s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","748617","","961920","http > 49556 [ACK] Seq=1 Ack=748617 Win=961920 Len=0 TSval=1047713 TSecr=1051318"
"900","0.007268s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","748617","1","1448","29312","[TCP segment of a reassembled PDU]"
"901","0.007273s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","750065","","964864","http > 49556 [ACK] Seq=1 Ack=750065 Win=964864 Len=0 TSval=1047713 TSecr=1051318"
"902","0.007275s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","750065","1","1448","29312","[TCP segment of a reassembled PDU]"
"903","0.007281s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","751513","","967680","http > 49556 [ACK] Seq=1 Ack=751513 Win=967680 Len=0 TSval=1047713 TSecr=1051318"
"904","0.007286s","0.000005s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","751513","1","1448","29312","[TCP segment of a reassembled PDU]"
"905","0.007292s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","752961","","970624","http > 49556 [ACK] Seq=1 Ack=752961 Win=970624 Len=0 TSval=1047713 TSecr=1051318"
"906","0.007296s","0.000004s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","752961","1","1448","29312","[TCP segment of a reassembled PDU]"
"907","0.007302s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","754409","","973568","http > 49556 [ACK] Seq=1 Ack=754409 Win=973568 Len=0 TSval=1047713 TSecr=1051318"
"908","0.007304s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","754409","1","1448","29312","[TCP segment of a reassembled PDU]"
"909","0.007309s","0.000005s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","755857","","976384","http > 49556 [ACK] Seq=1 Ack=755857 Win=976384 Len=0 TSval=1047713 TSecr=1051318"
"910","0.007311s","0.000002s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","755857","1","1448","29312","[TCP segment of a reassembled PDU]"
"911","0.007317s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","757305","","979328","http > 49556 [ACK] Seq=1 Ack=757305 Win=979328 Len=0 TSval=1047713 TSecr=1051318"
"912","0.007318s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","757305","1","1448","29312","[TCP segment of a reassembled PDU]"
"913","0.007324s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","758753","","982144","http > 49556 [ACK] Seq=1 Ack=758753 Win=982144 Len=0 TSval=1047713 TSecr=1051318"
"914","0.007325s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","758753","1","1448","29312","[TCP segment of a reassembled PDU]"
"915","0.007331s","0.000006s","192.168.0.42","192.168.0.41","80","49556","TCP","66","1","760201","","985088","http > 49556 [ACK] Seq=1 Ack=760201 Win=985088 Len=0 TSval=1047713 TSecr=1051318"
"916","0.007332s","0.000001s","192.168.0.41","192.168.0.42","49556","80","TCP","1514","760201","1","1448","29312","[TCP segment of a reassembled PDU]"
