"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"143","12.243553s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","115841","2","13032","29312","33947 > 49200 [ACK] Seq=115841 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"144","12.243553s","0.000000s","192.168.0.42","192.168.0.41","TCP","66","2","114393","","145536","49200 > 33947 [ACK] Seq=2 Ack=114393 Win=145536 Len=0 TSval=4226904 TSecr=127201307"
"145","12.243590s","0.000037s","192.168.0.42","192.168.0.41","TCP","66","2","117289","","143616","49200 > 33947 [ACK] Seq=2 Ack=117289 Win=143616 Len=0 TSval=4226904 TSecr=127201307"
"146","12.243596s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","117289","2","1448","29312","33947 > 49200 [ACK] Seq=117289 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"147","12.243613s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","118737","2","2896","29312","33947 > 49200 [ACK] Seq=118737 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"148","12.243620s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","120185","2","4344","29312","33947 > 49200 [ACK] Seq=120185 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"149","12.243625s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","121633","2","5792","29312","33947 > 49200 [ACK] Seq=121633 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"150","12.243630s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","123081","2","7240","29312","33947 > 49200 [ACK] Seq=123081 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"151","12.243637s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","124529","2","8688","29312","33947 > 49200 [ACK] Seq=124529 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"152","12.243643s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","125977","2","10136","29312","33947 > 49200 [ACK] Seq=125977 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"153","12.243648s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","127425","2","11584","29312","33947 > 49200 [PSH, ACK] Seq=127425 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"154","12.243653s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","128873","2","13032","29312","33947 > 49200 [ACK] Seq=128873 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"155","12.243654s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","125977","","162176","49200 > 33947 [ACK] Seq=2 Ack=125977 Win=162176 Len=0 TSval=4226905 TSecr=127201307"
"156","12.243663s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","127425","","165120","49200 > 33947 [ACK] Seq=2 Ack=127425 Win=165120 Len=0 TSval=4226905 TSecr=127201307"
"157","12.243670s","0.000007s","192.168.0.42","192.168.0.41","TCP","66","2","128873","","168064","49200 > 33947 [ACK] Seq=2 Ack=128873 Win=168064 Len=0 TSval=4226905 TSecr=127201307"
"158","12.243678s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","130321","","170880","49200 > 33947 [ACK] Seq=2 Ack=130321 Win=170880 Len=0 TSval=4226905 TSecr=127201307"
"159","12.243845s","0.000167s","192.168.0.41","192.168.0.42","TCP","1514","130321","2","1448","29312","33947 > 49200 [ACK] Seq=130321 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"160","12.243862s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","131769","","173824","49200 > 33947 [ACK] Seq=2 Ack=131769 Win=173824 Len=0 TSval=4226905 TSecr=127201307"
"161","12.243865s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","131769","2","1448","29312","33947 > 49200 [ACK] Seq=131769 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"162","12.243877s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","133217","","176768","49200 > 33947 [ACK] Seq=2 Ack=133217 Win=176768 Len=0 TSval=4226905 TSecr=127201307"
"163","12.243879s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","133217","2","1448","29312","33947 > 49200 [ACK] Seq=133217 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"164","12.243889s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","134665","","179584","49200 > 33947 [ACK] Seq=2 Ack=134665 Win=179584 Len=0 TSval=4226905 TSecr=127201307"
"165","12.243891s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","134665","2","1448","29312","33947 > 49200 [ACK] Seq=134665 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"166","12.243902s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","136113","","182528","49200 > 33947 [ACK] Seq=2 Ack=136113 Win=182528 Len=0 TSval=4226905 TSecr=127201307"
"167","12.243905s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","136113","2","1448","29312","33947 > 49200 [ACK] Seq=136113 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"168","12.243916s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","137561","","185344","49200 > 33947 [ACK] Seq=2 Ack=137561 Win=185344 Len=0 TSval=4226905 TSecr=127201307"
"169","12.243918s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","137561","2","1448","29312","33947 > 49200 [ACK] Seq=137561 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"170","12.243927s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","139009","","188288","49200 > 33947 [ACK] Seq=2 Ack=139009 Win=188288 Len=0 TSval=4226905 TSecr=127201307"
"171","12.243929s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","139009","2","1448","29312","33947 > 49200 [ACK] Seq=139009 Ack=2 Win=29312 Len=1448 TSval=127201307 TSecr=4226904"
"172","12.243939s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","140457","","191232","49200 > 33947 [ACK] Seq=2 Ack=140457 Win=191232 Len=0 TSval=4226905 TSecr=127201307"
"173","12.243941s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","140457","2","1448","29312","33947 > 49200 [ACK] Seq=140457 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"174","12.243953s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","141905","","194048","49200 > 33947 [ACK] Seq=2 Ack=141905 Win=194048 Len=0 TSval=4226905 TSecr=127201308"
"175","12.243955s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","141905","2","1448","29312","33947 > 49200 [ACK] Seq=141905 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"176","12.243964s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","143353","","196992","49200 > 33947 [ACK] Seq=2 Ack=143353 Win=196992 Len=0 TSval=4226905 TSecr=127201308"
"177","12.243967s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","143353","2","1448","29312","33947 > 49200 [ACK] Seq=143353 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"178","12.243975s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","144801","","199936","49200 > 33947 [ACK] Seq=2 Ack=144801 Win=199936 Len=0 TSval=4226905 TSecr=127201308"
"179","12.243978s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","144801","2","1448","29312","33947 > 49200 [ACK] Seq=144801 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"180","12.243989s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","146249","","202752","49200 > 33947 [ACK] Seq=2 Ack=146249 Win=202752 Len=0 TSval=4226905 TSecr=127201308"
"181","12.243991s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","146249","2","1448","29312","33947 > 49200 [ACK] Seq=146249 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"182","12.244001s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","147697","","205696","49200 > 33947 [ACK] Seq=2 Ack=147697 Win=205696 Len=0 TSval=4226905 TSecr=127201308"
"183","12.244003s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","147697","2","1448","29312","33947 > 49200 [ACK] Seq=147697 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"184","12.244013s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","149145","","208512","49200 > 33947 [ACK] Seq=2 Ack=149145 Win=208512 Len=0 TSval=4226905 TSecr=127201308"
"185","12.244015s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","149145","2","1448","29312","33947 > 49200 [ACK] Seq=149145 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"186","12.244025s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","150593","","211456","49200 > 33947 [ACK] Seq=2 Ack=150593 Win=211456 Len=0 TSval=4226905 TSecr=127201308"
"187","12.244027s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","150593","2","1448","29312","33947 > 49200 [PSH, ACK] Seq=150593 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"188","12.244036s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","152041","","214400","49200 > 33947 [ACK] Seq=2 Ack=152041 Win=214400 Len=0 TSval=4226905 TSecr=127201308"
"189","12.244038s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","152041","2","1448","29312","33947 > 49200 [ACK] Seq=152041 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"190","12.244047s","0.000009s","192.168.0.42","192.168.0.41","TCP","66","2","153489","","217216","49200 > 33947 [ACK] Seq=2 Ack=153489 Win=217216 Len=0 TSval=4226905 TSecr=127201308"
"191","12.244059s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","153489","2","1448","29312","33947 > 49200 [ACK] Seq=153489 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"192","12.244075s","0.000016s","192.168.0.42","192.168.0.41","TCP","66","2","154937","","220160","49200 > 33947 [ACK] Seq=2 Ack=154937 Win=220160 Len=0 TSval=4226905 TSecr=127201308"
"193","12.244078s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","154937","2","1448","29312","33947 > 49200 [ACK] Seq=154937 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"194","12.244089s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","156385","","223104","49200 > 33947 [ACK] Seq=2 Ack=156385 Win=223104 Len=0 TSval=4226905 TSecr=127201308"
"195","12.244091s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","156385","2","1448","29312","33947 > 49200 [ACK] Seq=156385 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"196","12.244102s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","157833","","225920","49200 > 33947 [ACK] Seq=2 Ack=157833 Win=225920 Len=0 TSval=4226905 TSecr=127201308"
"197","12.244104s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","157833","2","1448","29312","33947 > 49200 [ACK] Seq=157833 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"198","12.244114s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","159281","","228864","49200 > 33947 [ACK] Seq=2 Ack=159281 Win=228864 Len=0 TSval=4226905 TSecr=127201308"
"199","12.244117s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","159281","2","1448","29312","33947 > 49200 [ACK] Seq=159281 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"200","12.244127s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","160729","","231680","49200 > 33947 [ACK] Seq=2 Ack=160729 Win=231680 Len=0 TSval=4226905 TSecr=127201308"
"201","12.244129s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","160729","2","1448","29312","33947 > 49200 [ACK] Seq=160729 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"202","12.244137s","0.000008s","192.168.0.42","192.168.0.41","TCP","66","2","162177","","234624","49200 > 33947 [ACK] Seq=2 Ack=162177 Win=234624 Len=0 TSval=4226905 TSecr=127201308"
"203","12.244140s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","162177","2","1448","29312","33947 > 49200 [ACK] Seq=162177 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"204","12.244152s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","163625","","237568","49200 > 33947 [ACK] Seq=2 Ack=163625 Win=237568 Len=0 TSval=4226905 TSecr=127201308"
"205","12.244154s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","163625","2","1448","29312","33947 > 49200 [ACK] Seq=163625 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"206","12.244164s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","165073","","240256","49200 > 33947 [ACK] Seq=2 Ack=165073 Win=240256 Len=0 TSval=4226905 TSecr=127201308"
"207","12.244166s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","165073","2","1448","29312","33947 > 49200 [ACK] Seq=165073 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"208","12.244172s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","166521","2","2896","29312","33947 > 49200 [ACK] Seq=166521 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"209","12.244180s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","167969","2","4344","29312","33947 > 49200 [ACK] Seq=167969 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"210","12.244186s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","169417","2","5792","29312","33947 > 49200 [ACK] Seq=169417 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226904"
"211","12.244191s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","170865","2","7240","29312","33947 > 49200 [ACK] Seq=170865 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"212","12.244193s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","169417","","237312","49200 > 33947 [ACK] Seq=2 Ack=169417 Win=237312 Len=0 TSval=4226905 TSecr=127201308"
"213","12.244195s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","172313","2","4344","29312","33947 > 49200 [ACK] Seq=172313 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"214","12.244202s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","173761","2","5792","29312","33947 > 49200 [ACK] Seq=173761 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"215","12.244207s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","175209","2","7240","29312","33947 > 49200 [ACK] Seq=175209 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"216","12.244217s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","176657","2","8688","29312","33947 > 49200 [ACK] Seq=176657 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"217","12.244225s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","178105","2","10136","29312","33947 > 49200 [ACK] Seq=178105 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"218","12.244230s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","179553","2","11584","29312","33947 > 49200 [ACK] Seq=179553 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"219","12.244234s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","178105","","231552","49200 > 33947 [ACK] Seq=2 Ack=178105 Win=231552 Len=0 TSval=4226905 TSecr=127201308"
"220","12.244235s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","181001","2","4344","29312","33947 > 49200 [ACK] Seq=181001 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"221","12.244241s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","182449","2","5792","29312","33947 > 49200 [ACK] Seq=182449 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"222","12.244246s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","183897","2","7240","29312","33947 > 49200 [ACK] Seq=183897 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"223","12.244251s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","185345","2","8688","29312","33947 > 49200 [ACK] Seq=185345 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"224","12.244258s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","186793","2","10136","29312","33947 > 49200 [ACK] Seq=186793 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"225","12.244264s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","188241","2","11584","29312","33947 > 49200 [ACK] Seq=188241 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"226","12.244269s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","189689","2","13032","29312","33947 > 49200 [ACK] Seq=189689 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"227","12.244274s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","191137","2","14480","29312","33947 > 49200 [ACK] Seq=191137 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"228","12.244275s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","188241","","224768","49200 > 33947 [ACK] Seq=2 Ack=188241 Win=224768 Len=0 TSval=4226905 TSecr=127201308"
"229","12.244279s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","192585","2","5792","29312","33947 > 49200 [ACK] Seq=192585 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"230","12.244285s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","194033","2","7240","29312","33947 > 49200 [ACK] Seq=194033 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"231","12.244290s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","195481","2","8688","29312","33947 > 49200 [ACK] Seq=195481 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"232","12.244295s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","196929","2","10136","29312","33947 > 49200 [ACK] Seq=196929 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"233","12.244301s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","198377","2","11584","29312","33947 > 49200 [ACK] Seq=198377 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"234","12.244318s","0.000017s","192.168.0.42","192.168.0.41","TCP","66","2","199825","","217088","49200 > 33947 [ACK] Seq=2 Ack=199825 Win=217088 Len=0 TSval=4226905 TSecr=127201308"
"235","12.244359s","0.000041s","192.168.0.41","192.168.0.42","TCP","1514","199825","2","1448","29312","33947 > 49200 [ACK] Seq=199825 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"236","12.244367s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","201273","2","2896","29312","33947 > 49200 [ACK] Seq=201273 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"237","12.244379s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","202721","2","4344","29312","33947 > 49200 [ACK] Seq=202721 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"238","12.244386s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","204169","2","5792","29312","33947 > 49200 [ACK] Seq=204169 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"239","12.244387s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","202721","","232576","49200 > 33947 [ACK] Seq=2 Ack=202721 Win=232576 Len=0 TSval=4226905 TSecr=127201308"
"240","12.244391s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","205617","2","4344","29312","33947 > 49200 [ACK] Seq=205617 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"241","12.244397s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","207065","2","5792","29312","33947 > 49200 [ACK] Seq=207065 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"242","12.244402s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","208513","2","7240","29312","33947 > 49200 [ACK] Seq=208513 Ack=2 Win=29312 Len=1448 TSval=127201308 TSecr=4226905"
"243","12.244429s","0.000027s","192.168.0.42","192.168.0.41","TCP","66","2","209961","","227584","49200 > 33947 [ACK] Seq=2 Ack=209961 Win=227584 Len=0 TSval=4226905 TSecr=127201308"
