"No.","Time","D_Time","Source","Destination","Protocol","Length","Sequence num","Ack number","data len","Calculated window size","Info"
"131","0.022158s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","79641","2","1448","29312","51213 > 49200 [ACK] Seq=79641 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"132","0.022170s","0.000012s","192.168.0.42","192.168.0.41","TCP","66","2","81089","","173824","49200 > 51213 [ACK] Seq=2 Ack=81089 Win=173824 Len=0 TSval=29546164 TSecr=29524294"
"133","0.022173s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","81089","2","1448","29312","51213 > 49200 [ACK] Seq=81089 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"134","0.022183s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","82537","","176768","49200 > 51213 [ACK] Seq=2 Ack=82537 Win=176768 Len=0 TSval=29546164 TSecr=29524294"
"135","0.022185s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","82537","2","1448","29312","51213 > 49200 [ACK] Seq=82537 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"136","0.022196s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","83985","","179584","49200 > 51213 [ACK] Seq=2 Ack=83985 Win=179584 Len=0 TSval=29546164 TSecr=29524294"
"137","0.022199s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","83985","2","1448","29312","51213 > 49200 [ACK] Seq=83985 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"138","0.022209s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","85433","","181376","49200 > 51213 [ACK] Seq=2 Ack=85433 Win=181376 Len=0 TSval=29546164 TSecr=29524294"
"139","0.022212s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","85433","2","1448","29312","51213 > 49200 [ACK] Seq=85433 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"140","0.022222s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","86881","","180352","49200 > 51213 [ACK] Seq=2 Ack=86881 Win=180352 Len=0 TSval=29546164 TSecr=29524294"
"141","0.022224s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","86881","2","1448","29312","51213 > 49200 [ACK] Seq=86881 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"142","0.022237s","0.000013s","192.168.0.42","192.168.0.41","TCP","66","2","88329","","179456","49200 > 51213 [ACK] Seq=2 Ack=88329 Win=179456 Len=0 TSval=29546164 TSecr=29524294"
"143","0.022240s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","88329","2","1448","29312","51213 > 49200 [ACK] Seq=88329 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"144","0.022251s","0.000011s","192.168.0.42","192.168.0.41","TCP","66","2","89777","","178432","49200 > 51213 [ACK] Seq=2 Ack=89777 Win=178432 Len=0 TSval=29546164 TSecr=29524294"
"145","0.022253s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","89777","2","1448","29312","51213 > 49200 [ACK] Seq=89777 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"146","0.022263s","0.000010s","192.168.0.42","192.168.0.41","TCP","66","2","91225","","177536","49200 > 51213 [ACK] Seq=2 Ack=91225 Win=177536 Len=0 TSval=29546164 TSecr=29524294"
"147","0.022266s","0.000003s","192.168.0.41","192.168.0.42","TCP","1514","91225","2","1448","29312","51213 > 49200 [ACK] Seq=91225 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"148","0.022275s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","92673","2","2896","29312","51213 > 49200 [ACK] Seq=92673 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"149","0.022282s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","94121","2","4344","29312","51213 > 49200 [ACK] Seq=94121 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"150","0.022287s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","95569","2","5792","29312","51213 > 49200 [ACK] Seq=95569 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"151","0.022306s","0.000019s","192.168.0.41","192.168.0.42","TCP","1514","97017","2","7240","29312","51213 > 49200 [ACK] Seq=97017 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"152","0.022311s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","98465","2","8688","29312","51213 > 49200 [ACK] Seq=98465 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"153","0.022314s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","97017","","173696","49200 > 51213 [ACK] Seq=2 Ack=97017 Win=173696 Len=0 TSval=29546164 TSecr=29524294"
"154","0.022316s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","99913","2","4344","29312","51213 > 49200 [ACK] Seq=99913 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"155","0.022358s","0.000042s","192.168.0.42","192.168.0.41","TCP","66","2","101361","","170752","49200 > 51213 [ACK] Seq=2 Ack=101361 Win=170752 Len=0 TSval=29546164 TSecr=29524294"
"156","0.022378s","0.000020s","192.168.0.41","192.168.0.42","TCP","1514","101361","2","1448","29312","51213 > 49200 [ACK] Seq=101361 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546163"
"157","0.022393s","0.000015s","192.168.0.41","192.168.0.42","TCP","1514","102809","2","2896","29312","51213 > 49200 [ACK] Seq=102809 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"158","0.022400s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","104257","2","4344","29312","51213 > 49200 [ACK] Seq=104257 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"159","0.022405s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","105705","2","5792","29312","51213 > 49200 [ACK] Seq=105705 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"160","0.022413s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","107153","2","7240","29312","51213 > 49200 [ACK] Seq=107153 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"161","0.022420s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","108601","2","8688","29312","51213 > 49200 [ACK] Seq=108601 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"162","0.022426s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","110049","2","10136","29312","51213 > 49200 [ACK] Seq=110049 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"163","0.022430s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","108601","","165888","49200 > 51213 [ACK] Seq=2 Ack=108601 Win=165888 Len=0 TSval=29546164 TSecr=29524294"
"164","0.022431s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","111497","2","4344","29312","51213 > 49200 [ACK] Seq=111497 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"165","0.022470s","0.000039s","192.168.0.42","192.168.0.41","TCP","66","2","112945","","162944","49200 > 51213 [ACK] Seq=2 Ack=112945 Win=162944 Len=0 TSval=29546164 TSecr=29524294"
"166","0.022634s","0.000164s","192.168.0.41","192.168.0.42","TCP","1514","112945","2","1448","29312","51213 > 49200 [ACK] Seq=112945 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"167","0.022645s","0.000011s","192.168.0.41","192.168.0.42","TCP","1514","114393","2","2896","29312","51213 > 49200 [ACK] Seq=114393 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"168","0.022658s","0.000013s","192.168.0.42","192.168.0.41","TCP","66","2","115841","","178432","49200 > 51213 [ACK] Seq=2 Ack=115841 Win=178432 Len=0 TSval=29546164 TSecr=29524294"
"169","0.022662s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","115841","2","1448","29312","51213 > 49200 [ACK] Seq=115841 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"170","0.022668s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","117289","2","2896","29312","51213 > 49200 [ACK] Seq=117289 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"171","0.022674s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","118737","2","4344","29312","51213 > 49200 [ACK] Seq=118737 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"172","0.022679s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","120185","2","5792","29312","51213 > 49200 [PSH, ACK] Seq=120185 Ack=2 Win=29312 Len=1448 TSval=29524294 TSecr=29546164"
"173","0.022706s","0.000027s","192.168.0.42","192.168.0.41","TCP","66","2","121633","","174592","49200 > 51213 [ACK] Seq=2 Ack=121633 Win=174592 Len=0 TSval=29546164 TSecr=29524294"
"174","0.026256s","0.003550s","192.168.0.41","192.168.0.42","TCP","1514","121633","2","1448","29312","51213 > 49200 [ACK] Seq=121633 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"175","0.026292s","0.000036s","192.168.0.42","192.168.0.41","TCP","66","2","123081","","185344","49200 > 51213 [ACK] Seq=2 Ack=123081 Win=185344 Len=0 TSval=29546165 TSecr=29524295"
"176","0.026298s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","123081","2","1448","29312","51213 > 49200 [ACK] Seq=123081 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"177","0.026314s","0.000016s","192.168.0.42","192.168.0.41","TCP","66","2","124529","","185856","49200 > 51213 [ACK] Seq=2 Ack=124529 Win=185856 Len=0 TSval=29546165 TSecr=29524295"
"178","0.026318s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","124529","2","1448","29312","51213 > 49200 [ACK] Seq=124529 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"179","0.026328s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","125977","2","2896","29312","51213 > 49200 [ACK] Seq=125977 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"180","0.026335s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","127425","2","4344","29312","51213 > 49200 [ACK] Seq=127425 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"181","0.026342s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","128873","2","5792","29312","51213 > 49200 [ACK] Seq=128873 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"182","0.026348s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","130321","2","7240","29312","51213 > 49200 [ACK] Seq=130321 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"183","0.026352s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","131769","2","8688","29312","51213 > 49200 [ACK] Seq=131769 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"184","0.026353s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","128873","","183296","49200 > 51213 [ACK] Seq=2 Ack=128873 Win=183296 Len=0 TSval=29546165 TSecr=29524295"
"185","0.026357s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","133217","2","5792","29312","51213 > 49200 [ACK] Seq=133217 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"186","0.026363s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","134665","2","7240","29312","51213 > 49200 [ACK] Seq=134665 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"187","0.026369s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","136113","2","8688","29312","51213 > 49200 [ACK] Seq=136113 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"188","0.026374s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","137561","2","10136","29312","51213 > 49200 [ACK] Seq=137561 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"189","0.026380s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","139009","2","11584","29312","51213 > 49200 [ACK] Seq=139009 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"190","0.026386s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","140457","2","13032","29312","51213 > 49200 [ACK] Seq=140457 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"191","0.026393s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","141905","2","14480","29312","51213 > 49200 [ACK] Seq=141905 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"192","0.026398s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","143353","2","15928","29312","51213 > 49200 [ACK] Seq=143353 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"193","0.026400s","0.000002s","192.168.0.42","192.168.0.41","TCP","66","2","141905","","174592","49200 > 51213 [ACK] Seq=2 Ack=141905 Win=174592 Len=0 TSval=29546165 TSecr=29524295"
"194","0.026413s","0.000013s","192.168.0.41","192.168.0.42","TCP","1514","144801","2","4344","29312","51213 > 49200 [ACK] Seq=144801 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"195","0.026419s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","146249","2","5792","29312","51213 > 49200 [ACK] Seq=146249 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"196","0.026427s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","147697","2","7240","29312","51213 > 49200 [ACK] Seq=147697 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"197","0.026433s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","149145","2","8688","29312","51213 > 49200 [ACK] Seq=149145 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546164"
"198","0.026439s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","150593","2","10136","29312","51213 > 49200 [ACK] Seq=150593 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"199","0.026443s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","149145","","169856","49200 > 51213 [ACK] Seq=2 Ack=149145 Win=169856 Len=0 TSval=29546165 TSecr=29524295"
"200","0.026444s","0.000001s","192.168.0.41","192.168.0.42","TCP","1514","152041","2","4344","29312","51213 > 49200 [ACK] Seq=152041 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"201","0.026484s","0.000040s","192.168.0.42","192.168.0.41","TCP","66","2","153489","","166784","49200 > 51213 [ACK] Seq=2 Ack=153489 Win=166784 Len=0 TSval=29546165 TSecr=29524295"
"202","0.026761s","0.000277s","192.168.0.41","192.168.0.42","TCP","1514","153489","2","1448","29312","51213 > 49200 [ACK] Seq=153489 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"203","0.026784s","0.000023s","192.168.0.41","192.168.0.42","TCP","1514","154937","2","2896","29312","51213 > 49200 [ACK] Seq=154937 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"204","0.026804s","0.000020s","192.168.0.42","192.168.0.41","TCP","66","2","156385","","185216","49200 > 51213 [ACK] Seq=2 Ack=156385 Win=185216 Len=0 TSval=29546165 TSecr=29524295"
"205","0.026809s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","156385","2","1448","29312","51213 > 49200 [ACK] Seq=156385 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"206","0.026819s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","157833","2","2896","29312","51213 > 49200 [ACK] Seq=157833 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"207","0.026826s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","159281","2","4344","29312","51213 > 49200 [ACK] Seq=159281 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"208","0.026833s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","160729","2","5792","29312","51213 > 49200 [ACK] Seq=160729 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"209","0.026839s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","162177","2","7240","29312","51213 > 49200 [ACK] Seq=162177 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"210","0.026846s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","163625","2","8688","29312","51213 > 49200 [ACK] Seq=163625 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"211","0.026853s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","165073","2","10136","29312","51213 > 49200 [ACK] Seq=165073 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"212","0.026858s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","166521","2","11584","29312","51213 > 49200 [PSH, ACK] Seq=166521 Ack=2 Win=29312 Len=1448 TSval=29524295 TSecr=29546165"
"213","0.026862s","0.000004s","192.168.0.42","192.168.0.41","TCP","66","2","165073","","179456","49200 > 51213 [ACK] Seq=2 Ack=165073 Win=179456 Len=0 TSval=29546165 TSecr=29524295"
"214","0.026904s","0.000042s","192.168.0.42","192.168.0.41","TCP","66","2","167969","","177536","49200 > 51213 [ACK] Seq=2 Ack=167969 Win=177536 Len=0 TSval=29546165 TSecr=29524295"
"215","0.030213s","0.003309s","192.168.0.41","192.168.0.42","TCP","1514","167969","2","1448","29312","51213 > 49200 [ACK] Seq=167969 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"216","0.030240s","0.000027s","192.168.0.41","192.168.0.42","TCP","1514","169417","2","2896","29312","51213 > 49200 [ACK] Seq=169417 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"217","0.030260s","0.000020s","192.168.0.42","192.168.0.41","TCP","66","2","170865","","185216","49200 > 51213 [ACK] Seq=2 Ack=170865 Win=185216 Len=0 TSval=29546166 TSecr=29524296"
"218","0.030265s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","170865","2","1448","29312","51213 > 49200 [ACK] Seq=170865 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"219","0.030275s","0.000010s","192.168.0.41","192.168.0.42","TCP","1514","172313","2","2896","29312","51213 > 49200 [ACK] Seq=172313 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"220","0.030281s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","173761","2","4344","29312","51213 > 49200 [ACK] Seq=173761 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"221","0.030286s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","175209","2","5792","29312","51213 > 49200 [ACK] Seq=175209 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"222","0.030293s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","176657","2","7240","29312","51213 > 49200 [ACK] Seq=176657 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"223","0.030299s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","178105","2","8688","29312","51213 > 49200 [ACK] Seq=178105 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"224","0.030305s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","179553","2","10136","29312","51213 > 49200 [ACK] Seq=179553 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"225","0.030313s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","181001","2","11584","29312","51213 > 49200 [ACK] Seq=181001 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"226","0.030318s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","182449","2","13032","29312","51213 > 49200 [ACK] Seq=182449 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"227","0.030323s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","183897","2","14480","29312","51213 > 49200 [ACK] Seq=183897 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"228","0.030326s","0.000003s","192.168.0.42","192.168.0.41","TCP","66","2","181001","","178432","49200 > 51213 [ACK] Seq=2 Ack=181001 Win=178432 Len=0 TSval=29546166 TSecr=29524296"
"229","0.030328s","0.000002s","192.168.0.41","192.168.0.42","TCP","1514","185345","2","5792","29312","51213 > 49200 [ACK] Seq=185345 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"230","0.030333s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","186793","2","7240","29312","51213 > 49200 [ACK] Seq=186793 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"231","0.030339s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","188241","2","8688","29312","51213 > 49200 [ACK] Seq=188241 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"232","0.030345s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","189689","2","10136","29312","51213 > 49200 [ACK] Seq=189689 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"233","0.030362s","0.000017s","192.168.0.41","192.168.0.42","TCP","1514","191137","2","11584","29312","51213 > 49200 [ACK] Seq=191137 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"234","0.030370s","0.000008s","192.168.0.41","192.168.0.42","TCP","1514","192585","2","13032","29312","51213 > 49200 [ACK] Seq=192585 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"235","0.030376s","0.000006s","192.168.0.41","192.168.0.42","TCP","1514","194033","2","14480","29312","51213 > 49200 [ACK] Seq=194033 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"236","0.030377s","0.000001s","192.168.0.42","192.168.0.41","TCP","66","2","192585","","170752","49200 > 51213 [ACK] Seq=2 Ack=192585 Win=170752 Len=0 TSval=29546166 TSecr=29524296"
"237","0.030381s","0.000004s","192.168.0.41","192.168.0.42","TCP","1514","195481","2","4344","29312","51213 > 49200 [ACK] Seq=195481 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"238","0.030388s","0.000007s","192.168.0.41","192.168.0.42","TCP","1514","196929","2","5792","29312","51213 > 49200 [ACK] Seq=196929 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546165"
"239","0.030393s","0.000005s","192.168.0.41","192.168.0.42","TCP","1514","198377","2","7240","29312","51213 > 49200 [ACK] Seq=198377 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546166"
"240","0.030420s","0.000027s","192.168.0.42","192.168.0.41","TCP","66","2","199825","","165888","49200 > 51213 [ACK] Seq=2 Ack=199825 Win=165888 Len=0 TSval=29546166 TSecr=29524296"
"241","0.030432s","0.000012s","192.168.0.41","192.168.0.42","TCP","1514","199825","2","1448","29312","51213 > 49200 [ACK] Seq=199825 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546166"
"242","0.030441s","0.000009s","192.168.0.41","192.168.0.42","TCP","1514","201273","2","2896","29312","51213 > 49200 [ACK] Seq=201273 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546166"
"243","0.030469s","0.000028s","192.168.0.42","192.168.0.41","TCP","66","2","202721","","163968","49200 > 51213 [ACK] Seq=2 Ack=202721 Win=163968 Len=0 TSval=29546166 TSecr=29524296"
"244","0.030684s","0.000215s","192.168.0.41","192.168.0.42","TCP","1514","202721","2","1448","29312","51213 > 49200 [ACK] Seq=202721 Ack=2 Win=29312 Len=1448 TSval=29524296 TSecr=29546166"
